annotation_id,natural language,template format,1st worker,2nd worker,3rd worker,4th worker,5th worker,majority
A02_DP_LO_447_1_1,人の命が尊いからこそ、殺人を犯した者の選択肢として最も厳しい罰を用意しなければならない根拠の説明が不足している,なぜ人の命が尊いという理由が殺人を犯した者の選択肢として最も厳しい罰を用意しなければならないという結論を支持するのかが不明確,3,3,3,3,3,3
A02_DP_LO_447_2_1,終身刑では抑止力にならず、死刑ではなるという説明がない,犯罪の抑止を実現するのに，なぜ終身刑ではなく死刑という方法が良いのかの説明が不足している,3,3,3,3,3,3
A02_DP_LO_447_3_1,死刑が抑止力として機能するということが前提となっている,なぜ死刑によって犯罪の抑止力になるという良い結果が起こるのかが不明確,1,3,1,1,3,1
A02_DP_LO_447_5_1,釈放された犯罪者が、殺人を含む更なる犯罪に走るかが可能性としてどれくらい高いのかということがわからない,釈放された犯罪者が、殺人を含む更なる犯罪に走る可能性はどの程度高いかの具体性に欠ける,3,3,3,3,3,3
A02_DP_LO_447_8_1,死刑を課されない受刑者の再び殺人を犯す可能性についての説明が不足している,死刑を課されない受刑者の再び殺人を犯す可能性はどの程度あるかの具体性に欠ける,3,3,3,3,3,3
A02_DP_LO_447_9_1,囚人が再び殺人を犯す頻度に関する分析が不足している,囚人が再び殺人を犯す頻度はどの程度あるかの具体性に欠ける,3,3,3,3,3,3
A02_DP_LO_451_2_1,冤罪がほとんどないということを説明するための説明が本当がどうかと思える描写が欠けている,なぜ何十年も死刑判決を待っている囚人も珍しくなく、死刑判決を受けた場合、終身刑に変更されるケースがほとんどであるという理由が冤罪がほとんどないという結論を支持するのかが不明確,3,3,3,1,3,3
A02_DP_LO_453_1_1,社会の残虐性の原因が死刑にないという主張は、死刑がその要因の一つとなっていることを否定できていない,社会の残虐性の原因が死刑にないというのは肯定側が定義している死刑がその要因の一つとなっていることを考慮できていない,3,3,3,3,3,3
A02_DP_LO_453_2_1,死刑の存在が社会の残虐さに影響していないという説明がない,肯定側の死刑の存在が社会の残虐さに影響しているという主張に死刑が、残虐な犯罪を含む社会の残虐性を引き起こすという因果関係を示していないというのは直接的な反論になっていない,3,3,3,3,3,3
A02_DP_LO_453_5_1,終身刑では不十分で、死刑が必要という説明が不足している,残虐な犯罪の発生を減少させるを実現するのに，なぜ終身刑ではなく死刑という方法が良いのかの説明が不足している,1,3,3,3,3,3
A02_DP_LO_453_6_1,死刑がどう抑止力として機能しているのかという説明がない,なぜ死刑によって犯罪の抑止力として機能しているという良い結果が起こるのかが不明確,3,3,3,3,3,3
A02_DP_LO_453_8_1,死刑制度が犯罪の抑止力になっているという根拠もない,なぜ死刑制度によって犯罪の抑止力になっているという良い結果が起こるのかが不明確,3,3,3,3,3,3
A02_DP_LO_453_9_1,残虐な犯罪の発生を減少させるのに死刑制度でなければならない理由は述べられていない,残虐な犯罪の発生を減少させるを実現するのに，なぜ他の方法ではなく死刑制度という方法が良いのかの説明が不足している,3,3,3,3,3,3
A02_DP_LO_459_1_1,自分の人生を終わらすのに死刑という方法をよりとりたくない理由がない,なぜ自分の人生を終わらせたい人は死刑という方法を取りたくないという特性を持つと言えるのかが不明確,3,1,3,3,3,3
A02_DP_LO_459_2_1,なぜ死刑になることを期待して犯罪を犯したケースが、数として少ないと言えるのかという根拠が十分に説明されていない,なぜ死刑になることを期待して犯罪を犯したケースは数として少ないという特性を持つと言えるのかが不明確,3,3,3,3,3,3
A02_DP_LO_459_3_1,受刑者が常識的に死刑制度の仕組みを知っている根拠がない,なぜ受刑者は常識的に死刑制度の仕組みを知っているという特性を持つと言えるのかが不明確,3,3,3,3,3,3
A02_DP_LO_459_4_1,人生を終わらせる他の方法とはなんなのかということが説明されていない,人生を終わらせる他の方法の具体例には何があるか,3,1,1,3,2,1
A02_DP_LO_464_1_1,根拠となる理由が説得的でなく、本当にそうだと言えるのかという疑問が残る,なぜ自らの命を絶とうとする者は死刑制度を犯行の動機としないという特性を持つと言えるのかが不明確,1,1,1,3,1,1
A02_DP_LO_464_4_1,自殺が個人的なものであるのは、自殺をする人が他人を巻き込みたくないからであるからPMの主張は間違っているというクレームに繋がる分析が不足している,肯定側の死刑制度は、自らの人生を終わらせたいと願う人たちによって意図的に悪用される可能性があるという主張に自殺が個人的なものであるのは、自殺をする人が他人を巻き込みたくないからであるというのは直接的な反論になっていない,1,3,3,1,3,3
A02_DP_LO_464_5_1,周囲を巻き込んで自殺したい人がごく一部であるという証拠がない,なぜ周囲を巻き込んで自殺したい人はごく一部であるという特性を持つと言えるのかが不明確,3,3,3,3,3,3
A02_DP_LO_464_6_1,死にたい人の分析をしているものの、心情描写が具体的にされていない,死にたい人の心情の具体例には何があるか,3,3,1,2,2,2
A02_DP_LO_473_1_1,死刑を与えることで、将来死刑に値する犯罪を犯そうとする人たちに心理的な恐怖を与えるというのは正しいという主張は反論というよりも立論となっており、PMの主張のどこを否定したいのかがわからない,肯定側の死刑を廃止すべきという主張に死刑を与えることで、将来死刑に値する犯罪を犯そうとする人たちに心理的な恐怖を与えるというのは正しいというのは直接的な反論になっていない,3,1,3,3,3,3
A02_DP_LO_473_2_1,日本では毎年約3人の囚人が絞首刑になっているというのは、日本の例に依存している,日本では毎年約3人の囚人が絞首刑になっているというのは限定的な状況である,3,3,2,3,3,3
A02_DP_LO_473_3_1,死刑廃止後の終身刑の行われる世界では犯罪の抑止力は働かないのかということが説明されていない,なぜ死刑廃止後、終身刑の行われるによって犯罪の抑止力が働かないという悪い結果が起こるのかが不明確,3,3,3,3,3,3
A02_DP_LO_473_4_1,日本では毎年約3人の囚人が絞首刑になっている結果、日本の犯罪率は減少しているという主張は説明が薄い,なぜ日本では毎年約3人の囚人が絞首刑になっていることによって日本の犯罪率は減少しているという良い結果が起こるのかが不明確,3,3,3,3,3,3
A02_DP_LO_473_5_1,終身刑ではなぜ将来犯罪を犯そうとする人たちに心理的な恐怖を与えることが起こらないのかがわからない,なぜ終身刑によって将来犯罪を犯そうとする人たちに心理的な恐怖を与えることができないという悪い結果が起こるのかが不明確,3,3,3,3,3,3
A02_DP_LO_473_6_1,PMの説明していた政府が犯罪を犯しているのと同じだという説明に対して直接的なレスポンスがない,死刑は正義の行為であり、復讐の行為ではなく、不名誉な殺人者に対する結果として考えられるべきというのは肯定側が定義している死刑は政府が犯罪を犯しているのと同じだことを考慮できていない,3,3,3,1,3,3
